dataset,graph_id,method,changed,node_count,edge_count,edge_count_delta,edge_jaccard,node_type_change_rate,edge_type_change_rate,schema_valid,duplicate_edge_fraction,self_loop_fraction
FlowGraph,585,edge_type_swap,0,8975,13740,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,295,edge_perturbation,1,8646,13328,0,0.8501410437235543,0.0,0.0,1,0.03158763505402162,0.0
FlowGraph,295,edge_addition,1,8646,13328,5198,0.7470014572357359,0.0,0.0,1,0.03692108388211157,0.0
FlowGraph,295,node_type_swap,0,8646,13328,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,295,edge_type_swap,0,8646,13328,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,353,edge_perturbation,1,8944,12595,0,0.8485458612975392,0.0,0.0,1,0.03183803096466853,0.0
FlowGraph,353,edge_addition,1,8944,12595,4912,0.7439017187407714,0.0,0.0,1,0.0329011252641801,5.712001075153239e-05
FlowGraph,353,node_type_swap,0,8944,12595,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,353,edge_type_swap,0,8944,12595,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,523,edge_perturbation,1,8970,13728,0,0.8477622138708575,0.0,0.0,1,0.03015734265734271,0.0
FlowGraph,523,edge_addition,1,8970,13728,5354,0.7445896837880349,0.0,0.0,1,0.033801488313593975,0.0
FlowGraph,523,node_type_swap,0,8970,13728,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,523,edge_type_swap,0,8970,13728,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,524,edge_perturbation,1,8966,13731,0,0.8465002046663938,0.0,0.0,1,0.028839851431068375,0.0
FlowGraph,524,edge_addition,1,8966,13731,5355,0.7453992725693502,0.0,0.0,1,0.034842292780048245,0.0
FlowGraph,524,node_type_swap,0,8966,13731,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,524,edge_type_swap,0,8966,13731,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,488,edge_perturbation,1,8819,13521,0,0.8477371959248735,0.0,0.0,1,0.028178389172398455,0.0
FlowGraph,488,edge_addition,1,8819,13521,5273,0.745780474351903,0.0,0.0,1,0.03533042460359692,0.0
FlowGraph,488,node_type_swap,0,8819,13521,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,488,edge_type_swap,0,8819,13521,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,283,edge_perturbation,1,8729,20319,0,0.8395259449071109,0.0,0.0,1,0.021506963925389977,0.0
FlowGraph,283,edge_addition,1,8729,20319,7924,0.7402185792349727,0.0,0.0,1,0.02807775377969768,0.0
FlowGraph,283,node_type_swap,0,8729,20319,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,283,edge_type_swap,0,8729,20319,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,595,edge_perturbation,1,8993,13762,0,0.846007345939328,0.0,0.0,1,0.02790292108705128,0.0
FlowGraph,595,edge_addition,1,8993,13762,5367,0.7451405057122746,0.0,0.0,1,0.0345025876940771,5.227664951235056e-05
FlowGraph,595,node_type_swap,0,8993,13762,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,595,edge_type_swap,0,8993,13762,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,265,edge_perturbation,1,8579,13251,0,0.8507526270945754,0.0,0.0,1,0.03290317711870805,0.0
FlowGraph,265,edge_addition,1,8579,13251,5168,0.7463670158837445,0.0,0.0,1,0.03610402301970794,0.0
FlowGraph,265,node_type_swap,0,8579,13251,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,265,edge_type_swap,0,8579,13251,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,366,edge_perturbation,1,8949,12604,0,0.8468347839024027,0.0,0.0,1,0.030228498889241506,0.0
FlowGraph,366,edge_addition,1,8949,12604,4916,0.745357776463631,0.0,0.0,1,0.03481735159817356,5.7077624660450965e-05
FlowGraph,366,node_type_swap,0,8949,12604,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,366,edge_type_swap,0,8949,12604,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,568,edge_perturbation,1,8983,13757,0,0.8467879283329927,0.0,0.0,1,0.029439558043177994,0.0
FlowGraph,568,edge_addition,1,8983,13757,5365,0.7470540320390986,0.0,0.0,1,0.03697311996653074,0.0
FlowGraph,568,node_type_swap,0,8983,13757,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,568,edge_type_swap,0,8983,13757,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,548,edge_perturbation,1,8971,13737,0,0.8447547683923706,0.0,0.0,1,0.028608866564752145,0.0
FlowGraph,548,edge_addition,1,8971,13737,5357,0.7451586655817738,0.0,0.0,1,0.034513459725568296,0.0
FlowGraph,548,node_type_swap,0,8971,13737,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,548,edge_type_swap,0,8971,13737,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,115,edge_perturbation,1,7024,8570,0,0.8599933488526771,0.0,0.0,1,0.04212368728121352,0.0
FlowGraph,115,edge_addition,1,7024,8570,3342,0.7541358676522352,0.0,0.0,1,0.046004029550033576,8.394895849050954e-05
FlowGraph,115,node_type_swap,0,7024,8570,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,115,edge_type_swap,0,7024,8570,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,415,edge_perturbation,1,8827,13556,0,0.8471809062608094,0.0,0.0,1,0.030318678076128647,0.0
FlowGraph,415,edge_addition,1,8827,13556,5287,0.7464757709251101,0.0,0.0,1,0.036246882131295455,5.307010724209249e-05
FlowGraph,415,node_type_swap,0,8827,13556,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,415,edge_type_swap,0,8827,13556,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,201,edge_perturbation,1,8578,13253,0,0.8486888731396173,0.0,0.0,1,0.03176639251490232,0.0
FlowGraph,201,edge_addition,1,8578,13253,5169,0.7483765317070417,0.0,0.0,1,0.038703723808489854,0.0
FlowGraph,201,node_type_swap,0,8578,13253,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,201,edge_type_swap,0,8578,13253,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,172,edge_perturbation,1,6715,7654,0,0.860032262067254,0.0,0.0,1,0.04154690357982749,0.0
FlowGraph,172,edge_addition,1,6715,7654,2985,0.7552047360631475,0.0,0.0,1,0.04737287339035623,9.39937963266857e-05
FlowGraph,172,node_type_swap,0,6715,7654,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,172,edge_type_swap,0,6715,7654,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,57,edge_perturbation,1,8296,12100,0,0.8511316792408804,0.0,0.0,1,0.03305785123966942,0.0
FlowGraph,57,edge_addition,1,8296,12100,4719,0.7482530455754127,0.0,0.0,1,0.03852785540162906,0.0
FlowGraph,57,node_type_swap,0,8296,12100,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,57,edge_type_swap,0,8296,12100,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,94,edge_perturbation,1,8318,12112,0,0.8502288063290158,0.0,0.0,1,0.030465653896961653,0.0
FlowGraph,94,edge_addition,1,8318,12112,4724,0.7455373630432106,0.0,0.0,1,0.0350439534331195,5.9396530559752136e-05
FlowGraph,94,node_type_swap,0,8318,12112,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,94,edge_type_swap,0,8318,12112,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,335,edge_perturbation,1,8945,12597,0,0.8472583885127595,0.0,0.0,1,0.028975152814162075,0.0
FlowGraph,335,edge_addition,1,8945,12597,4913,0.7457376272791855,0.0,0.0,1,0.03529411764705881,0.0
FlowGraph,335,node_type_swap,0,8945,12597,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,335,edge_type_swap,0,8945,12597,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,504,edge_perturbation,1,8969,13696,0,0.8495302105479734,0.0,0.0,1,0.030957943925233655,0.0
FlowGraph,504,edge_addition,1,8969,13696,5341,0.7443478260869565,0.0,0.0,1,0.03346115459368593,5.2529285312630236e-05
FlowGraph,504,node_type_swap,0,8969,13696,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,504,edge_type_swap,0,8969,13696,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,457,edge_perturbation,1,8882,13776,0,0.8469804134929271,0.0,0.0,1,0.028600464576074347,0.0
FlowGraph,457,edge_addition,1,8882,13776,5373,0.7440855568758777,0.0,0.0,1,0.03316100057444249,5.222204708843492e-05
FlowGraph,457,node_type_swap,0,8882,13776,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,457,edge_type_swap,0,8882,13776,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,331,edge_perturbation,1,7854,11479,0,0.8489932885906041,0.0,0.0,1,0.031971426082411325,0.0
FlowGraph,331,edge_addition,1,7854,11479,4477,0.7476714648602879,0.0,0.0,1,0.03779142642266231,6.267234857659787e-05
FlowGraph,331,node_type_swap,0,7854,11479,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,331,edge_type_swap,0,7854,11479,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,142,edge_perturbation,1,6724,7663,0,0.8581156369939333,0.0,0.0,1,0.041498107790682526,0.0
FlowGraph,142,edge_addition,1,6724,7663,2989,0.7565406259255603,0.0,0.0,1,0.049098760796094654,0.0
FlowGraph,142,node_type_swap,0,6724,7663,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,142,edge_type_swap,0,6724,7663,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,28,edge_perturbation,1,8281,12092,0,0.8506104673769345,0.0,0.0,1,0.032004631161098196,0.0
FlowGraph,28,edge_addition,1,8281,12092,4716,0.7474809915311863,0.0,0.0,1,0.037541646834840514,5.9495479945326224e-05
FlowGraph,28,node_type_swap,0,8281,12092,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,28,edge_type_swap,0,8281,12092,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,422,edge_perturbation,1,8809,13462,0,0.8476004736365536,0.0,0.0,1,0.029564700638835206,0.0
FlowGraph,422,edge_addition,1,8809,13462,5250,0.7468515950069348,0.0,0.0,1,0.03671440786660962,0.0
FlowGraph,422,node_type_swap,0,8809,13462,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,422,edge_type_swap,0,8809,13462,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,273,edge_perturbation,1,8576,13240,0,0.8498792785115751,0.0,0.0,1,0.03247734138972813,0.0
FlowGraph,273,edge_addition,1,8576,13240,5164,0.7465884741175144,0.0,0.0,1,0.03640512931971307,5.4336014727596194e-05
FlowGraph,273,node_type_swap,0,8576,13240,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,273,edge_type_swap,0,8576,13240,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,537,edge_perturbation,1,8975,14310,0,0.8446202117923911,0.0,0.0,1,0.028022361984626154,6.988120003370568e-05
FlowGraph,537,edge_addition,1,8975,14310,5581,0.7449632984538498,0.0,0.0,1,0.03428686340556031,0.0
FlowGraph,537,node_type_swap,0,8975,14310,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,537,edge_type_swap,0,8975,14310,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,546,edge_perturbation,1,8980,13741,0,0.8497504955909495,0.0,0.0,1,0.030711010843461173,7.277490658452734e-05
FlowGraph,546,edge_addition,1,8980,13741,5359,0.7446485666287325,0.0,0.0,1,0.03387434554973823,0.0
FlowGraph,546,node_type_swap,0,8980,13741,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,546,edge_type_swap,0,8980,13741,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,514,edge_perturbation,1,8988,13763,0,0.845108695652174,0.0,0.0,1,0.026593039308290378,0.0
FlowGraph,514,edge_addition,1,8988,13763,5368,0.746326121143105,0.0,0.0,1,0.03606711619883962,0.0
FlowGraph,514,node_type_swap,0,8988,13763,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,514,edge_type_swap,0,8988,13763,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,547,edge_perturbation,1,9123,20397,0,0.8392491001047979,0.0,0.0,1,0.020983477962445485,0.0
FlowGraph,547,edge_addition,1,9123,20397,7955,0.73848660391021,0.0,0.0,1,0.02581828442437928,3.5270881198812276e-05
FlowGraph,547,node_type_swap,0,9123,20397,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,547,edge_type_swap,0,9123,20397,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,587,edge_perturbation,1,8989,14355,0,0.8452613740059967,0.0,0.0,1,0.02786485545106232,0.0
FlowGraph,587,edge_addition,1,8989,14355,5598,0.7443995021779714,0.0,0.0,1,0.033528792662757434,0.0
FlowGraph,587,node_type_swap,0,8989,14355,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,587,edge_type_swap,0,8989,14355,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,181,edge_perturbation,1,6737,7688,0,0.8596144340088977,0.0,0.0,1,0.042663891779396446,0.0
FlowGraph,181,edge_addition,1,6737,7688,2998,0.75617192878922,0.0,0.0,1,0.04856822010106676,9.358038369100541e-05
FlowGraph,181,node_type_swap,0,6737,7688,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,181,edge_type_swap,0,6737,7688,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,209,edge_perturbation,1,8651,13339,0,0.8481395512414714,0.0,0.0,1,0.030212159832071372,0.0
FlowGraph,209,edge_addition,1,8651,13339,5202,0.7462377622377623,0.0,0.0,1,0.03592039264333102,0.0
FlowGraph,209,node_type_swap,0,8651,13339,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,209,edge_type_swap,0,8651,13339,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,466,edge_perturbation,1,8843,13498,0,0.8491550177341957,0.0,0.0,1,0.03015261520225221,0.0
FlowGraph,466,edge_addition,1,8843,13498,5264,0.748475102584008,0.0,0.0,1,0.038801833493230964,0.0
FlowGraph,466,node_type_swap,0,8843,13498,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,466,edge_type_swap,0,8843,13498,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,270,edge_perturbation,1,8636,13318,0,0.8474158569215603,0.0,0.0,1,0.029959453371377065,0.0
FlowGraph,270,edge_addition,1,8636,13318,5194,0.7472367166021433,0.0,0.0,1,0.0372191011235955,0.0
FlowGraph,270,node_type_swap,0,8636,13318,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,270,edge_type_swap,0,8636,13318,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,243,edge_perturbation,1,8871,24542,0,0.8377244377244377,0.0,0.0,1,0.019028604025751794,0.0
FlowGraph,243,edge_addition,1,8871,24542,9571,0.7383717431855106,0.0,0.0,1,0.02565004543722338,0.0
FlowGraph,243,node_type_swap,0,8871,24542,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,243,edge_type_swap,0,8871,24542,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,51,edge_perturbation,1,8283,12076,0,0.8496848984672839,0.0,0.0,1,0.03130175554819481,0.0
FlowGraph,51,edge_addition,1,8283,12076,4710,0.7471847543620839,0.0,0.0,1,0.037173835338973005,0.0
FlowGraph,51,node_type_swap,0,8283,12076,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,51,edge_type_swap,0,8283,12076,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,111,edge_perturbation,1,6729,7678,0,0.8612487611496531,0.0,0.0,1,0.043240427194581876,0.0
FlowGraph,111,edge_addition,1,6729,7678,2994,0.7566768503005814,0.0,0.0,1,0.04919415292353824,0.0
FlowGraph,111,node_type_swap,0,6729,7678,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,111,edge_type_swap,0,6729,7678,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,177,edge_perturbation,1,7755,8700,0,0.8622197922361946,0.0,0.0,1,0.042528735632183956,0.0
FlowGraph,177,edge_addition,1,7755,8700,3393,0.7540301612064483,0.0,0.0,1,0.0458943190275366,8.269246609415859e-05
FlowGraph,177,node_type_swap,0,7755,8700,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,177,edge_type_swap,0,7755,8700,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,383,edge_perturbation,1,7910,11541,0,0.8498777506112469,0.0,0.0,1,0.03327268001039774,0.0
FlowGraph,383,edge_addition,1,7910,11541,4501,0.7482494813278008,0.0,0.0,1,0.038523874828575,6.233636668184772e-05
FlowGraph,383,node_type_swap,0,7910,11541,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,383,edge_type_swap,0,7910,11541,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,591,edge_perturbation,1,8980,13739,0,0.8450905624404195,0.0,0.0,1,0.02773127592983482,0.0
FlowGraph,591,edge_addition,1,8980,13739,5358,0.7470095693779905,0.0,0.0,1,0.03691679321359376,0.0
FlowGraph,591,node_type_swap,0,8980,13739,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,591,edge_type_swap,0,8980,13739,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,435,edge_perturbation,1,8839,13509,0,0.8453758226532733,0.0,0.0,1,0.02812939521800284,0.0
FlowGraph,435,edge_addition,1,8839,13509,5269,0.7439696001762308,0.0,0.0,1,0.03301736074129302,5.3253806981956586e-05
FlowGraph,435,node_type_swap,0,8839,13509,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,435,edge_type_swap,0,8839,13509,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,376,edge_perturbation,1,8948,12603,0,0.8474765520321572,0.0,0.0,1,0.03070697452987381,0.0
FlowGraph,376,edge_addition,1,8948,12603,4915,0.7448581560283688,0.0,0.0,1,0.034136316931156485,0.0
FlowGraph,376,node_type_swap,0,8948,12603,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,376,edge_type_swap,0,8948,12603,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,315,edge_perturbation,1,8934,12580,0,0.8496898123925555,0.0,0.0,1,0.032829888712241684,0.0
FlowGraph,315,edge_addition,1,8934,12580,4906,0.7464989318775219,0.0,0.0,1,0.03625757749056391,0.0
FlowGraph,315,node_type_swap,0,8934,12580,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,315,edge_type_swap,0,8934,12580,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,25,edge_perturbation,1,8286,12082,0,0.8503581438804111,0.0,0.0,1,0.0329415659658997,0.0
FlowGraph,25,edge_addition,1,8286,12082,4712,0.7495037220843672,0.0,0.0,1,0.040133380969393784,0.0
FlowGraph,25,node_type_swap,0,8286,12082,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,25,edge_type_swap,0,8286,12082,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,237,edge_perturbation,1,8580,13853,0,0.8467261904761905,0.0,0.0,1,0.02916335811737525,0.0
FlowGraph,237,edge_addition,1,8580,13853,5403,0.7454662863907873,0.0,0.0,1,0.03495014540922314,0.0
FlowGraph,237,node_type_swap,0,8580,13853,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,237,edge_type_swap,0,8580,13853,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,228,edge_perturbation,1,8580,13244,0,0.8486781486994117,0.0,0.0,1,0.030579885231048043,0.0
FlowGraph,228,edge_addition,1,8580,13244,5165,0.7479950299333559,0.0,0.0,1,0.03818784290292787,0.0
FlowGraph,228,node_type_swap,0,8580,13244,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,228,edge_type_swap,0,8580,13244,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,447,edge_perturbation,1,8914,16115,0,0.843065693430657,0.0,0.0,1,0.025752404591995015,6.205398676684126e-05
FlowGraph,447,edge_addition,1,8914,16115,6285,0.7417721518987341,0.0,0.0,1,0.030133928571428603,0.0
FlowGraph,447,node_type_swap,0,8914,16115,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,447,edge_type_swap,0,8914,16115,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,438,edge_perturbation,1,8722,15821,0,0.8431580810762966,0.0,0.0,1,0.02566209468428038,0.0
FlowGraph,438,edge_addition,1,8722,15821,6170,0.7406141747027432,0.0,0.0,1,0.028602610158701247,0.0
FlowGraph,438,node_type_swap,0,8722,15821,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,438,edge_type_swap,0,8722,15821,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,458,edge_perturbation,1,8877,13601,0,0.8451750464268519,0.0,0.0,1,0.02757150209543413,0.0
FlowGraph,458,edge_addition,1,8877,13601,5304,0.7455462369127884,0.0,0.0,1,0.03501719121925417,0.0
FlowGraph,458,node_type_swap,0,8877,13601,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,458,edge_type_swap,0,8877,13601,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,203,edge_perturbation,1,8734,17089,0,0.8434768356643356,0.0,0.0,1,0.02545497103399852,0.0
FlowGraph,203,edge_addition,1,8734,17089,6665,0.7404887771903977,0.0,0.0,1,0.028458364906963074,0.0
FlowGraph,203,node_type_swap,0,8734,17089,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,203,edge_type_swap,0,8734,17089,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,385,edge_perturbation,1,8941,12594,0,0.8471911786618984,0.0,0.0,1,0.031364141654756206,0.0
FlowGraph,385,edge_addition,1,8941,12594,4912,0.7460900473933649,0.0,0.0,1,0.03575916828515935,0.0
FlowGraph,385,node_type_swap,0,8941,12594,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,385,edge_type_swap,0,8941,12594,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,179,edge_perturbation,1,6716,7651,0,0.85981888103213,0.0,0.0,1,0.04051757940138545,0.0
FlowGraph,179,edge_addition,1,6716,7651,2984,0.75520679103741,0.0,0.0,1,0.04739069111424543,0.0
FlowGraph,179,node_type_swap,0,6716,7651,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,179,edge_type_swap,0,6716,7651,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,12,edge_perturbation,1,8288,12105,0,0.8483720930232558,0.0,0.0,1,0.03023543990086741,0.0
FlowGraph,12,edge_addition,1,8288,12105,4721,0.7489327476334838,0.0,0.0,1,0.039403304409841966,5.9431833506096154e-05
FlowGraph,12,node_type_swap,0,8288,12105,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,12,edge_type_swap,0,8288,12105,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,5,edge_perturbation,1,8296,12111,0,0.8490697674418605,0.0,0.0,1,0.030468169432747105,0.0
FlowGraph,5,edge_addition,1,8296,12111,4723,0.7467628560858306,0.0,0.0,1,0.03659261019365567,5.9403588238637894e-05
FlowGraph,5,node_type_swap,0,8296,12111,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,5,edge_type_swap,0,8296,12111,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,427,edge_perturbation,1,8852,13518,0,0.8454450987183928,0.0,0.0,1,0.029368249741085983,0.0
FlowGraph,427,edge_addition,1,8852,13518,5272,0.7454916450670049,0.0,0.0,1,0.03496540713145291,0.0
FlowGraph,427,node_type_swap,0,8852,13518,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,427,edge_type_swap,0,8852,13518,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,9,edge_perturbation,1,8297,12086,0,0.8511997507011531,0.0,0.0,1,0.03392354790666885,0.0
FlowGraph,9,edge_addition,1,8297,12086,4714,0.7495193798449612,0.0,0.0,1,0.0401785714285714,0.0
FlowGraph,9,node_type_swap,0,8297,12086,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,9,edge_type_swap,0,8297,12086,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,316,edge_perturbation,1,8945,12591,0,0.8480786416443253,0.0,0.0,1,0.02906838217774599,0.0
FlowGraph,316,edge_addition,1,8945,12591,4910,0.7451177654160256,0.0,0.0,1,0.03445517399005771,5.713959035347216e-05
FlowGraph,316,node_type_swap,0,8945,12591,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,316,edge_type_swap,0,8945,12591,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,239,edge_perturbation,1,8632,13311,0,0.8485960208833074,0.0,0.0,1,0.031552851025467676,0.0
FlowGraph,239,edge_addition,1,8632,13311,5191,0.7462577787744575,0.0,0.0,1,0.03594206031780345,0.0
FlowGraph,239,node_type_swap,0,8632,13311,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,239,edge_type_swap,0,8632,13311,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,297,edge_perturbation,1,8587,13660,0,0.8468869994514536,0.0,0.0,1,0.028184480234260567,7.320644363062456e-05
FlowGraph,297,edge_addition,1,8587,13660,5327,0.7475510315766432,0.0,0.0,1,0.037604676884183896,0.0
FlowGraph,297,node_type_swap,0,8587,13660,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,297,edge_type_swap,0,8587,13660,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,300,edge_perturbation,1,8937,12583,0,0.8467663913075836,0.0,0.0,1,0.027894778669633635,0.0
FlowGraph,300,edge_addition,1,8937,12583,4907,0.7442919673488703,0.0,0.0,1,0.03339050886220696,0.0
FlowGraph,300,node_type_swap,0,8937,12583,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,300,edge_type_swap,0,8937,12583,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,361,edge_perturbation,1,8937,12582,0,0.8468649817341385,0.0,0.0,1,0.031155619138451773,0.0
FlowGraph,361,edge_addition,1,8937,12582,4907,0.7449819409082835,0.0,0.0,1,0.03430727886099838,0.00011435759370215237
FlowGraph,361,node_type_swap,0,8937,12582,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,361,edge_type_swap,0,8937,12582,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,346,edge_perturbation,1,8944,12594,0,0.8478730537137749,0.0,0.0,1,0.030490709861838994,0.0
FlowGraph,346,edge_addition,1,8944,12594,4912,0.7481287869787335,0.0,0.0,1,0.03838683879812632,0.0
FlowGraph,346,node_type_swap,0,8944,12594,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,346,edge_type_swap,0,8944,12594,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,2,edge_perturbation,1,8287,12085,0,0.8470131885182312,0.0,0.0,1,0.02995448903599507,0.0
FlowGraph,2,edge_addition,1,8287,12085,4713,0.7496898263027295,0.0,0.0,1,0.04036194785093461,5.953089566901326e-05
FlowGraph,2,node_type_swap,0,8287,12085,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,2,edge_type_swap,0,8287,12085,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,276,edge_perturbation,1,8824,20843,0,0.83942908117752,0.0,0.0,1,0.021398071294919108,0.0
FlowGraph,276,edge_addition,1,8824,20843,8129,0.7392183288409704,0.0,0.0,1,0.026784481568410845,0.0
FlowGraph,276,node_type_swap,0,8824,20843,0,1.0,0.0,0.0,1,0.0,0.0
